commit_id,lines_added,lines_removed,lines_modified,files_changed,project,commit_role
5821a0bbb4c39960975d29d6b58ae290088db0ed,0,0,1,1,linux,BFC
e49ac9679eeb30abeb462cb459cc3ea8c81fbd1f,2,0,1,1,linux,BFC
f066e2b091a50f0b76ade87250065d65996b93dd,2,0,9,2,linux,BFC
1926407a4ab0e59d5a27bed7b82029b356d80fa0,17,0,7,2,linux,BFC
698cef173983b086977e633e46476e0f925ca01e,11,10,0,2,linux,BFC
321a9e3ebccb5e6b61bd4efbb98ae259c6b8609b,0,0,1,1,linux,BFC
43064f5c8b8818e35fa254496ef00aabd63d547a,0,0,2,1,linux,BFC
f3af36511e60669a2b5644d17378c7ea4e42d8b1,3,6,0,1,linux,BIC
aafd8ba0ca74894b9397e412bbd7f8ea2662ead8,8,123,55,2,linux,BIC
d1c015b4ef6f2ab74b19c216cfff07742b7665cf,6,137,75,5,linux,BIC
786c6adb3a9450fa303a1fc395a9636ca7806c03,1619,0,0,2,linux,BIC
1fdb926974695d3dbc05a429bafa266fdd16510e,19,6,0,1,linux,BIC
8d55373875052b891ae72c9bcaf9c2d7178676c0,8,0,0,1,linux,BIC
80ec419c3404106c563aaf56aa6b516a59c4cdfb,3,0,1,1,linux,BFC
9327dc0aeef36a3cbb9d94f79b79cc4f91ff8a41,124,6,1,1,linux,BIC
5c2bb9b6e27d9207c2e12b9cdb6bfc171afa663e,0,0,2,1,linux,BFC
